"permalink	name	homepage_url	category_list	status	country_code	state_code	region	city	founded_at",,,,,,,,,,,,,,,,
"/Organization/-Fame	#fame	http://livfame.com	Media	operating	IND	16	Mumbai	Mumbai	",,,,,,,,,,,,,,,,
"/Organization/Altavitas	AltaVitas	http://altavitas.com	Health",and,"Wellness	closed	USA	CA	SF",Bay,"Area	Sunnyvale	01-01-2011",,,,,,,,,,,,
"/Organization/Altavoz	Altavoz	http://Altavoz.com	Art|Distribution|Entertainment|Games|Independent",Music,Labels|Music|Retail|Video,"Streaming	operating	USA	MD	""Washington",,"D.C.""	Rockville	30-05-2011","D.C.""	Rockville	30-05-2012",,,,,,,,,,
"/Organization/Altea-Therapeutics	Altea","Therapeutics	http://alteatherapeutics.com	Biotechnology	operating	USA	GA	Atlanta	Atlanta	01-01-1998",,,,,,,,,,,,,,,
"/Organization/Altech-Software	Altech","Software	http://www.visionforfood.com	Software	operating	GBR	Y4	Cwmbran	Cwmbran	01-01-2005",,,,,,,,,,,,,,,
"/Organization/Alteer	Alteer		Health",Care,Information,Technology|Healthcare,"Services|Medical	operating					",,,,,,,,,,,,
"/Organization/Altela	Altela	http://altelainc.com/		operating	USA	NM	Albuquerque	Albuquerque	",,,,,,,,,,,,,,,,
"/Organization/Altenera-Technology	Altenera","Technology	http://altenera.com	Clean","Technology	operating	USA	MD	""Washington",,"D.C.""	Bethesda	",,,,,,,,,,,,
"/Organization/Alter-Eco	Alter","Eco	http://www.alterecofoods.com	Consumer","Goods|Groceries|Retail	operating	USA	CA	SF",Bay,"Area	San","Francisco	","Francisco	",,,,,,,,,,
"/Organization/Alter-Way	Alter","Way	http://www.alterway.fr	Enterprise","Software	operating	FRA	A8	Paris	Saint-cloud	",,,,,,,,,,,,,,
"/Organization/Alterg	AlterG	http://www.alterg.com	Health",Care|Medical,"Devices	operating	USA	CA	SF",Bay,"Area	Fremont	01-06-2007",,,,,,,,,,,,
"/Organization/Altergeo	AlterGeo	http://platform.altergeo.ru	Advertising|Android|Apps|Discounts|Gps|Indoor",Positioning|Information,Technology|iPhone|Local,Advertising|Local,Search|Location,Based,Based,Advertising|Navigation|Personalization|Private,Social,Networking|Reviews,and,Recommendations|Services|Social,Media|Social,Network,Media|Technology|Windows,Phone,"7|Wireless	operating	RUS	48	Moscow	Moscow	01-01-2008"
"/Organization/Alterix	Alterix	http://www.alterix.com/	Pharmaceuticals	operating	USA	MA	Boston	Beverly	",,,,,,,,,,,,,,,,
"/Organization/Altermune-Technologies	Altermune","Technologies		Biotechnology	operating	USA	CA	Anaheim	Irvine	01-01-2010",,,,,,,,,,,,,,,
"/Organization/Alternative-Green-Technologies	Alternative",Green,"Technologies	http://www.altgreentech.com/home.htm	Clean","Technology	closed	USA	NY	Long","Island	Uniondale	01-01-1987",,,,,,,,,,,,
"/Organization/Alternative-Outfitters	Alternative","Outfitters	http://www.alternativeoutfitters.com	E-Commerce	operating	USA	CA	SF",Bay,"Area	Corte","Madera	27-10-2004",,,,,,,,,,,,
"/Organization/Alterpoint	AlterPoint	http://www.alterpoint.com	Software	acquired	USA	TX	Austin	Austin	01-01-2001",,,,,,,,,,,,,,,,
"/Organization/Alteryx	""Alteryx",,"Inc.""	http://alteryx.com	Analytics|Data",Integration|Predictive,"Analytics	operating	USA	CA	Anaheim	Irvine	01-01-2010",,,,,,,,,,,,
"/Organization/Althea-Inc	Althea","inc.	http://althea.kr		operating	KOR	11	Seoul	Seoul	01-05-2015",,,,,,,,,,,,,,,
"/Organization/Althea-Systems	Althea","Systems	http://www.altheasystems.com	Hardware",+,"Software	operating	IND	19	Bangalore	Bangalore	01-01-2009",,,,,,,,,,,,,
"/Organization/Althea-Technologies	Althea","Technologies	http://www.altheatech.com	Enterprise","Software	acquired	USA	CA	San","Diego	San","Diego	01-01-1998",,,,,,,,,,,,
"/Organization/Altheadx	AltheaDx	http://altheadx.com	Biotechnology|Health","Diagnostics	operating	USA	CA	San","Diego	San","Diego	01-01-2009",,,,,,,,,,,,,
"/Organization/Altheos	Altheos	http://altheos.net	Biotechnology	closed	USA	CA	SF",Bay,"Area	South",San,"Francisco	",,,,,,,,,,,,
"/Organization/Altherx-Pharmaceuticals	AltheRx","Pharmaceuticals	http://altherx.com	Biotechnology	operating	USA	PA	Philadelphia	Exton	01-01-2010",,,,,,,,,,,,,,,
"/Organization/Altheus-Therapeutics	Altheus","Therapeutics	http://www.altheustherapeutics.com	Biotechnology	operating	USA	OK	Oklahoma","City	Oklahoma","City	01-01-2006",,,,,,,,,,,,,
"/Organization/Althia	ALTHIA	http://www.althia.es	Biotechnology	operating	ESP	56	Barcelona	Barcelona	",,,,,,,,,,,,,,,,
"/Organization/Alti-Semiconductor	Alti","Semiconductor		Semiconductors	operating	KOR	17	KOR",-,"Other	Yongin	01-01-1972",,,,,,,,,,,,,
"/Organization/Altia	Altia	http://altia.com	Software	operating	USA	CO	Colorado","Springs	Colorado","Springs	01-01-1992",,,,,,,,,,,,,,
"/Organization/Altia-Systems	Altia","Systems	http://altiasystems.com	Mobile	operating	USA	CA	SF",Bay,"Area	Cupertino	01-01-2011",,,,,,,,,,,,,
"/Organization/Alticast	Alticast	http://www.alticast.com	Software	operating	KOR	11	Seoul	Seoul	01-01-1999",,,,,,,,,,,,,,,,
"/Organization/Altierre	Altierre	http://www.altierre.com	Education|Mobile|Wireless	operating	USA	CA	SF",Bay,"Area	San","Jose	01-01-2003",,,,,,,,,,,,,
"/Organization/Altigen-Communications	AltiGen","Communications	http://www.altigen.com	Public","Relations	ipo	USA	CA	SF",Bay,"Area	San","Jose	01-01-1994","Jose	01-01-1995",,,,,,,,,,
"/Organization/Altilia	ALTILIA	http://www.altiliagroup.com	Big",Data|Big,Data,"Analytics|Software	operating					01-01-2010",,,,,,,,,,,,,
"/Organization/Altimet	Altimet	http://www.altimet.fr	Hardware",+,"Software	operating	FRA	B9	Nice	Thonon-les-bains	",,,,,,,,,,,,,,
"/Organization/Altiostar-Networks	Altiostar","Networks	http://altiostar.com	Mobile	operating	USA	MA	Boston	Tewksbury	01-01-2011",,,,,,,,,,,,,,,
"/Organization/Altiscale	Altiscale	http://www.altiscale.com	Big","Data	operating	USA	CA	SF",Bay,"Area	Palo","Alto	01-01-2012",,,,,,,,,,,,
"/Organization/Altitude	Altitude	http://www.designbyaltitude.com	Advertising	operating	GBR	K4	Plymouth	Plymouth	",,,,,,,,,,,,,,,,
"/Organization/Altitude-Angel	Altitude","Angel	http://www.altitudeangel.com	Aerospace|Drones|Internet",of,"Things	operating	GBR	K7	London	Reading	11-12-2014",,,,,,,,,,,,,
"/Organization/Altitude-Co	Altitude","Co	http://altitude.co	Enterprise","Software|Identity|Mobile|Security	operating	USA	CA	SF",Bay,"Area	San","Francisco	18-01-2014","Francisco	18-01-2015",,,,,,,,,,
"/Organization/Altitude-Digital	Altitude","Digital	http://www.altitudedigital.com	Advertising	operating	USA	CO	Denver	Denver	01-04-2009",,,,,,,,,,,,,,,
"/Organization/Altitude-Games	Altitude","Games	http://www.altitude-games.com	Games	operating	PHL	D9	Manila	Makati	03-03-2014",,,,,,,,,,,,,,,
"/Organization/Altitun	Altitun			acquired					",,,,,,,,,,,,,,,,
"/Organization/Altius-Education	Altius","Education	http://altiused.com	EdTech|Education	acquired	USA	CA	SF",Bay,"Area	San","Francisco	01-01-2009",,,,,,,,,,,,
"/Organization/Altius-Space-Machines	Altius",Space,"Machines	http://www.altius-space.com/	Aerospace	operating	USA	CO	Denver	Broomfield	01-01-2010",,,,,,,,,,,,,,
"/Organization/Altizon-Systems	Altizon","Systems	http://altizon.com/	Software	operating	IND	16	Pune	Pune	01-01-2013",,,,,,,,,,,,,,,
"/Organization/Alto-Cinco	ALTO","CINCO	http://altocinco.com	Consumer",Goods|Wine,And,"Spirits	operating	USA	CA	CA",-,-,,,,,,,,,,
"/Organization/Alto-Limited	Alto","Limited	http://www.alto-consulting.com	E-Commerce|Engineering","Firms|Internet	operating					01-08-1999",,,,,,,,,,,,,,
"/Organization/Altobeam	Altobeam	http://www.altobeam.com	Semiconductors	operating	CHN	22	Beijing	Beijing	01-04-2007",,,,,,,,,,,,,,,,
"/Organization/Altobridge	Altobridge	http://www.altobridge.com	Mobile	operating	IRL	11	Tralee	Tralee	01-01-2002",,,,,,,,,,,,,,,,
"/Organization/Altocloud	Altocloud	http://www.altocloud.com/	Communications",Infrastructure|CRM|Customer,Support,Tools|Marketing,"Automation|SaaS|Software	operating	USA	CA	SF",Bay,Bay,"View	01-01-2013",,,,,,,,,
"/Organization/Altocom	Altocom		Communications",Infrastructure|Development,"Platforms|Systems	acquired					01-01-1995",,,,,,,,,,,,,,
"/Organization/Altogen-Labs	Altogen","Labs	http://altogenlabs.com/	Biotechnology	operating	USA	TX	Austin	Austin	",,,,,,,,,,,,,,,
"/Organization/Alton-Lane	Alton","Lane	http://altonlane.com	E-Commerce|Retail	operating	USA	VA	Richmond	Richmond	01-01-2009",,,,,,,,,,,,,,,
"/Organization/Altor-Bioscience	Altor","BioScience	http://www.altorbioscience.com	Biotechnology	operating	USA	FL	Pensacola	Miramar","Beach	01-01-2002",,,,,,,,,,,,,,
"/Organization/Altor-Networks	Altor","Networks	http://www.altornetworks.com	Security	acquired	USA	CA	SF",Bay,"Area	Redwood","City	01-01-2007",,,,,,,,,,,,
"/Organization/Altos-Design-Automation	Altos",Design,"Automation	http://www.altos-da.com	Hardware",+,"Software	operating	USA	CA	SF",Bay,Bay,"Jose	01-01-2005",,,,,,,,,
"/Organization/Altoweb	AltoWeb	http://www.altoweb.com	Software	closed	USA	CA	SF",Bay,"Area	Palo","Alto	01-01-1999",,,,,,,,,,,,,
"/Organization/Altpay	ALTPAY	http://www.altpayusa.com/	Apps|Customer",Service|Mobile,"Payments	operating	USA	FL	Ft.","Lauderdale	Hollywood	",,,,,,,,,,,,,
"/Organization/Altrabiofuels	AltraBiofuels	http://www.altrabiofuels.com	Clean","Technology	closed	USA	NE	Omaha	Omaha	",,,,,,,,,,,,,,,
"/Organization/Altran	Altran	http://www.altran.com	Consulting|Semiconductors	ipo	FRA	A8	Paris	Paris	",,,,,,,,,,,,,,,,
"/Organization/Altratech	AltraTech	http://altratech.com/	Hospitality	operating					01-01-2013",,,,,,,,,,,,,,,,
"/Organization/Altravax	AltraVax	http://altravax.com	Biotechnology	operating	USA	CA	SF",Bay,"Area	Sunnyvale	01-01-2009",,,,,,,,,,,,,,
"/Organization/Altrec	Altrec.com	http://www.altrec.com	E-Commerce	operating	USA	OR	Eugene	Redmond	01-04-1998",,,,,,,,,,,,,,,,
"/Organization/Altruik	Altruik	http://www.altruik.com	Search|Search","Marketing|SEO|Software	acquired	USA	TX	Dallas	Dallas	01-01-2009",,,,,,,,,,,,,,,
"/Organization/Altruista-Health	Altruista","Health	http://www.altruistahealth.com	Software	operating	USA	VA	""Washington",,"D.C.""	Reston	01-01-2007",,,,,,,,,,,,,
"/Organization/Altruja	Altruja	http://www.altruja.de	Nonprofits	operating	DEU	2	Munich	Munich	01-01-2010",,,,,,,,,,,,,,,,
"/Organization/Altschool	AltSchool	http://www.altschool.com	Education|Technology	operating	USA	CA	SF",Bay,"Area	San","Francisco	01-01-2013",,,,,,,,,,,,,
"/Organization/Altura-Medical	Altura","Medical	http://www.alturamed.com/	Health","Care	closed	USA	CA	SF",Bay,"Area	Menlo","Park	01-01-2008","Park	01-01-2009",,,,,,,,,,
"/Organization/Altus-Pharmaceuticals	Altus","Pharmaceuticals	http://www.altus.com/	Technology	ipo	USA	OH	Cincinnati	Independence	01-01-1996",,,,,,,,,,,,,,,
"/Organization/Altuscampus	AltusCampus	http://www.altuscampus.com	Medical|Online","Education	operating	USA	WI	Madison	Madison	01-12-2013",,,,,,,,,,,,,,,
"/Organization/Altusinsight-Gmbh	altusInsight","GmbH	https://www.altus-insight.de/	Information","Technology|Services|Software	operating					01-01-2013",,,,,,,,,,,,,,
"/Organization/Alugha-Gmbh	alugha","GmbH	https://alugha.com	Language",Learning|Online,Video,Advertising|Video,"Streaming	operating	DEU	1	Frankfurt	Mannheim	22-04-2014","Streaming	operating	DEU	1	Frankfurt	Mannheim	22-04-2015",,,,,,,,,,
"/Organization/Aluheat	ALUHEAT	http://www.aluheat.de/index.php/?id=impressum	Clean","Technology	operating					",,,,,,,,,,,,,,,
"/Organization/Alum-Ni	Alum.ni	http://Alum.ni	Alumni|College","Recruiting|SaaS	operating	USA	CA	SF",Bay,"Area	Oakland	01-01-2013",,,,,,,,,,,,,
"/Organization/Alumaski-Mackinnon-Marine-Technologies	AlumaSki",-,Mackinnon,Marine,"Technologies	http://www.alumaski.com	Boating","Industry|Manufacturing	closed					15-01-2014","Industry|Manufacturing	closed					15-01-2015",,,,,,,,,,
"/Organization/Alumni-Labs	Alumni","Labs	http://www.alumnilabs.com	All",Students|Education|High,"Schools	operating	USA	NE	Omaha	Lincoln	01-06-2013",,,,,,,,,,,,,
"/Organization/Alumni-Spaces	Alumni","Spaces	http://alumnispaces.com	Application",Platforms|Design|Web,"Hosting	operating	USA	NY	New",York,"City	New","City	New",,,,,,,,,,
"/Organization/Alumnifunder	AlumniFunder	http://www.alumnifunder.com	Crowdfunding|Crowdsourcing|Entrepreneur|Finance|FinTech	operating	USA	CA	Los","Angeles	Santa","Monica	14-07-2012",,,,,,,,,,,,,,
"/Organization/Alumnify	Alumnify	http://www.alumnify.co/	E-Commerce|Mobile|Social","Media|Software	operating	USA	CA	SF",Bay,"Area	San","Francisco	15-02-2013",,,,,,,,,,,,
"/Organization/Alumnize	Alumnize	http://www.alumnize.com	Alumni|Colleges|Networking|Social","Media	closed					",,,,,,,,,,,,,,,
"/Organization/Alung-Technologies	ALung","Technologies	http://www.alung.com	Biotechnology	operating	USA	PA	Pittsburgh	Pittsburgh	01-01-1997",,,,,,,,,,,,,,,
"/Organization/Aluwave	Aluwave	http://www.aluwave.com	Clean","Technology	operating					",,,,,,,,,,,,,,,
"/Organization/Alva	alva	http://www.alva-group.com		operating					01-03-2010",,,,,,,,,,,,,,,,
"/Organization/Alve-Technology	Alve","Technology	http://www.alve.com		operating	USA	TX	Austin	Austin	",,,,,,,,,,,,,,,
"/Organization/Alvenda-Inc	8thBridge	http://www.8thbridge.com	E-Commerce|Social","Commerce	acquired	USA	MN	Minneapolis	Minneapolis	01-11-2008",,,,,,,,,,,,,,,
"/Organization/Alveolus	Alveolus	http://alveolus.com/	Medical","Devices	closed	USA	NC	Charlotte	Charlotte	",,,,,,,,,,,,,,,
"/Organization/Alverix	Alverix	http://www.alverix.com	Finance	acquired	USA	CA	SF",Bay,"Area	San","Jose	",,,,,,,,,,,,,
"/Organization/Alvesta	Alvesta	http://www.alvesta.com	Networking|Services|Telecommunications	acquired	USA	CA	SF",Bay,"Area	Sunnyvale	",,,,,,,,,,,,,,
"/Organization/Alvine-Pharmaceuticals	Alvine","Pharmaceuticals	http://www.alvinepharma.com	Biotechnology	operating	USA	CA	SF",Bay,"Area	San","Carlos	01-01-2005",,,,,,,,,,,,
"/Organization/Alvo-International-Inc	Alvo",International,"Inc.		Medical	operating	USA	NY	New",York,"City	Woodmere	23-03-2013",,,,,,,,,,,,
"/Organization/Alvos-Therapeutic	Alvos","Therapeutic		Biotechnology	operating	USA	MA	Boston	Waltham	01-01-2009",,,,,,,,,,,,,,,
"/Organization/Always-Prepped	Always","Prepped	http://www.alwaysprepped.com	Education|Teachers	acquired	USA	MD	""Washington",,"D.C.""	Bethesda	01-01-2012",,,,,,,,,,,,,
"/Organization/Alwaysfashion	Alwaysfashion	http://www.alwaysfashion.com	E-Commerce|Online","Shopping	operating	TUR	34	Istanbul	Istanbul	01-01-2008",,,,,,,,,,,,,,,
"/Organization/Alwayson	AlwaysOn	http://aonetwork.com	Curated","Web	operating	USA	CA	SF",Bay,"Area	San","Francisco	",,,,,,,,,,,,
"/Organization/Alwaysupport	AlwaySupport	https://www.alwaysupport.com/	Customer",Service|Customer,Support,Tools|Knowledge,"Management|Q&A|SaaS|Software	operating	ISR	5	Tel","Aviv	Tel","Aviv	Tel",,,,,,,,,,
"/Organization/Alyeska-Hermitage-Ownership	Alyeska",Hermitage,"Ownership	http://www.alyeskahermitage.com		operating	USA	AK	AK",-,"Other	Skwentna	31-01-2015",,,,,,,,,,,,
"/Organization/Alyotech	Alyotech	http://www.alyotech.com	Consulting	operating	FRA	A8	Paris	Paris	01-01-2005",,,,,,,,,,,,,,,,
"/Organization/Alyotech-Canada	Alyotech","Canada		Consulting	operating	CAN	QC	Montreal	Montréal	",,,,,,,,,,,,,,,
"/Organization/Alytics	Alytics	http://alytics.ru	Advertising	closed	RUS	48	RUS",-,"Other	Zelenograd	01-07-2012",,,,,,,,,,,,,,
"/Organization/Alzheon	Alzheon	http://www.alzheon.com	Biotechnology	operating	USA	MA	Boston	Lexington	01-01-2013",,,,,,,,,,,,,,,,
"/Organization/Alzwad-Mobile-Services	Alzwad",Mobile,"Services			operating					",,,,,,,,,,,,,,
"/Organization/Am-Analytics	AM","Analytics	http://www.amanalytics.com	Social",Media|Social,Media,"Monitoring	acquired	USA	NY	New",York,York,"York	",,,,,,,,,
"/Organization/Am-Beo	Am-Beo	http://www.am-beo.com	Industrial|Services|Telecommunications	closed	IRL	10	Galway	Galway	",,,,,,,,,,,,,,,,
"/Organization/Am-Pharma	AM","Pharma	http://www.am-pharma.com	Biotechnology	operating	NLD	9	NLD",-,"Other	Bunnik	",,,,,,,,,,,,,
"/Organization/Am-Technology	AM","Technology	http://www.amtechuk.com	Biotechnology	operating	GBR	C5	Runcorn	Runcorn	01-01-2000",,,,,,,,,,,,,,,
"/Organization/Amadesa	Amadesa	http://www.amadesa.com	Analytics|Optimization|Personalization|Reviews",and,"Recommendations|Software|Testing	closed	USA	IL	Chicago	Evanston	15-05-2005",,,,,,,,,,,,,,
"/Organization/Amadix	Amadix	http://www.amadix.com	Biotechnology|Medical|Physicians	operating	ESP	29	Madrid	Madrid	",,,,,,,,,,,,,,,,
"/Organization/Amagi-Media-Labs	Amagi",Media,"Labs	http://amagi.com	Advertising	operating	IND	19	Bangalore	Bangalore	01-01-2008",,,,,,,,,,,,,,
"/Organization/Amakem-Nv	Amakem	http://www.amakem.com	Biotechnology	operating	BEL	1	Brussels	Bel	",,,,,,,,,,,,,,,,
"/Organization/Amal-Therapeutics	Amal","Therapeutics	http://amaltherapeutics.com	Biotechnology	operating	CHE	7	Geneva	Geneva	01-01-2012",,,,,,,,,,,,,,,
"/Organization/Amalfi-Semiconductor	Amalfi","Semiconductor	http://www.amalfi.com	Semiconductors	acquired	USA	CA	SF",Bay,"Area	Los","Gatos	01-01-2003",,,,,,,,,,,,
"/Organization/Amalgamated-Titanium-International	Amalgamated",Titanium,"International	http://www.amalgamatedti.com/	Manufacturing|Sporting","Goods	operating	USA	MA	Boston	Cambridge	01-03-2012",,,,,,,,,,,,,
"/Organization/Amalockers	AmaLockers	http://www.amalocker.com/		operating					",,,,,,,,,,,,,,,,
"/Organization/Amanda-Huff-Dba-Securecovery	Amanda",Huff,DBA,"SecuRecovery		Finance	operating	USA	WA	Seattle	Bothell	20-05-2013",,,,,,,,,,,,,
"/Organization/Amara	Amara	http://www.amara.org/en	Enterprise","Software	operating	USA	MA	Boston	Boston	",,,,,,,,,,,,,,,
"/Organization/Amara-Health-Analytics	Amara",Health,"Analytics	http://amarahealthanalytics.com	Health",and,"Wellness	operating	USA	CA	San","Diego	San","Diego	San",,,,,,,,,,
"/Organization/Amaranth-Medical	Amaranth","Medical	http://amaranthmedical.com	Biotechnology	operating	USA	CA	SF",Bay,"Area	Mountain","View	01-01-2006",,,,,,,,,,,,
"/Organization/Amarantus-Biosciences	Amarantus","BioSciences	http://www.amarantus.com	Biotechnology	operating	USA	CA	SF",Bay,"Area	Sunnyvale	01-01-2008",,,,,,,,,,,,,
"/Organization/Amardesk	Amardesk	http://amardesk.com/	Software	operating					01-01-2015",,,,,,,,,,,,,,,,
"/Organization/Amari-Jade	Amari","Jade	https://www.etsy.com/shop/AmariJade	Health","Care|Medical	operating	USA	NV	Las","Vegas	Las","Vegas	01-04-2011",,,,,,,,,,,,
"/Organization/Amarin	Amarin	http://www.amarincorp.com	Biotechnology	ipo	IRL	7	IRL",-,"Other	Ballsbridge	01-01-1991",,,,,,,,,,,,,,
"/Organization/Amartus	Amartus	http://www.amartus.com	Information","Technology|Services|Software|Technology	operating	IRL	7	Dublin	Dublin	01-01-2003",,,,,,,,,,,,,,,
"/Organization/Amaru	Amaru	http://amaruinc.com	Software	closed	SGP		Singapore	Singapore	01-01-1999",,,,,,,,,,,,,,,,
"/Organization/Amatra-Smartsource	Amatra","SmartSource	http://www.amatra.com/	Technology	operating	USA	TX	Austin	Austin	01-01-2004",,,,,,,,,,,,,,,
"/Organization/Amax-Global-Services	AMAX",Global,"Services	http://www.amaxgs.com	Software	operating	USA	CA	SF",Bay,"Area	Fremont	01-01-2000",,,,,,,,,,,,
"/Organization/Amaxa-Biosystems	Amaxa","Biosystems	http://www.amaxa.com	Biotechnology	acquired	DEU	7	Cologne	Cologne	01-01-1998",,,,,,,,,,,,,,,
"/Organization/Amaya-Gaming	Amaya","Gaming	http://amayagaming.com	Gambling|Lotteries|Technology	ipo	CAN	QC	Montreal	Pointe-claire	01-01-2004",,,,,,,,,,,,,,,
"/Organization/Amaysim	amaysim	http://www.amaysim.com.au	Mobile|Telecommunications	ipo	AUS	2	Sydney	Sydney	01-11-2010",,,,,,,,,,,,,,,,
"/Organization/Amazing-Global-Technologies	Amazing",Global,"Technologies	http://www.amazingglobal.com	Consulting	operating	GGY		GGY",-,"Other	St.",Peter,Peter,,,,,,,,,,
"/Organization/Amazing-Hiring	Amazing","Hiring	http://amazinghiring.com	Human",Resources|Information,"Technology|Recruiting	operating	RUS	48	Moscow	Moscow	01-01-2012",,,,,,,,,,,,,
"/Organization/Amazing-Photo-Letters	Amazing",Photo,"Letters		Art	operating	USA	MD	Baltimore	Baltimore	01-01-2010",,,,,,,,,,,,,,
"/Organization/Amazingtunes	amazingtunes	http://amazingtunes.com	Ediscovery|Marketplaces|Music	operating	GBR	I7	Newcastle	Newcastle",Upon,"Tyne	01-01-2006",,,,,,,,,,,,,,
"/Organization/Amazon	Amazon	http://amazon.com	Consumer","Goods|Crowdsourcing|Delivery|E-Commerce|Groceries|Internet|Retail|Software	ipo	USA	WA	Seattle	Seattle	05-07-1994",,,,,,,,,,,,,,,
"/Organization/Amba-Defence	Amba","Defence	http://amba-defence.com	Security	operating	GBR	Q4	GBR",-,"Other	Kidderminster	01-01-2012",,,,,,,,,,,,,
"/Organization/Ambarella	Ambarella	http://ambarella.com	Broadcasting|Security|Semiconductors	ipo	USA	CA	SF",Bay,"Area	Santa","Clara	01-01-2004",,,,,,,,,,,,,
"/Organization/Ambassador	Ambassador	http://getambassador.com	Internet",Marketing|Sales,and,Marketing|Social,Commerce|Social,Media,Media,"Oak	01-01-2010",,,,,,,,,
"/Organization/Ambassador-Software-Works	Ambassador",Software,"Works	http://www.ambsw.com/	Healthcare","Services|SaaS	operating	USA	OH	""Columbus",,"Ohio""	Columbus	","Ohio""	Columbus	",,,,,,,,,,
"/Organization/Ambassador-Uni	Ambassador","Uni			operating					",,,,,,,,,,,,,,,
"/Organization/Ambature	Ambature	http://ambature.com	Clean","Technology	operating	USA	CA	SF",Bay,"Area	Cupertino	18-04-2007",,,,,,,,,,,,,
"/Organization/Amber-Networks	Amber","Networks	http://www.ambernetworks.com	Public","Relations	acquired	USA	CA	SF",Bay,"Area	Fremont	01-10-1998",,,,,,,,,,,,
"/Organization/Amber-Road	Amber","Road	http://amberroad.com	Software	ipo	USA	NJ	Newark	East","Rutherford	01-01-1990",,,,,,,,,,,,,,
"/Organization/Amberads	AmberAds	http://www.amberads.com	Ad",Targeting|App,Marketing|Apps|Big,"Data|Mobile|Technology	operating	CHL	12	Santiago	Santiago	01-10-2013",,,,,,,,,,,,,
"/Organization/Amberjack-2	Amberjack	http://amberjack.com	Leisure|Search|Travel	operating	USA	NY	New",York,"City	New","York	09-03-2015",,,,,,,,,,,,,
"/Organization/Amberpoint	AmberPoint	http://www.amberpoint.com	Curated","Web	acquired	USA	CA	SF",Bay,"Area	Oakland	",,,,,,,,,,,,,
"/Organization/Amberwave-Systems	AmberWave	http://www.amberwave.com	Semiconductors	operating	USA	NH	""Manchester",,New,"Hampshire""	Salem	01-01-1998",,,,,,,,,,,,,
"/Organization/Ambicare-Health-Limited	Ambicare",Health,"Limited			closed					",,,,,,,,,,,,,,
"/Organization/Ambie	Ambie	http://ambie.fm/	Music	operating	GBR	H9	London	London	01-01-2014",,,,,,,,,,,,,,,,
"/Organization/Ambient-Clinical-Analytics	Ambient",Clinical,"Analytics	http://ambientclinical.com	Health","Care	operating	USA	MN	""Rochester",,"Minnesota""	Rochester	16-05-2014","Minnesota""	Rochester	16-05-2015",,,,,,,,,,
"/Organization/Ambient-Control-Systems	Ambient",Control,"Systems	http://ambientalert.com	Clean","Technology	operating	USA	CA	San","Diego	Poway	01-01-1999",,,,,,,,,,,,
"/Organization/Ambient-Corporation	Ambient","Corporation	http://www.ambientcorp.com	Hardware",+,"Software	ipo	USA	MA	Boston	Newton	01-01-1996",,,,,,,,,,,,,
"/Organization/Ambient-Devices	Ambient","Devices	http://www.ambientdevices.com	Mobile	operating	USA	MA	Boston	Cambridge	01-01-2001",,,,,,,,,,,,,,,
"/Organization/Ambient-Fytns-Technology	Ambient",Fytns,"Technology	http://www.ambientfytnstech.com	Active",Lifestyle|Fitness|Health,and,"Wellness	operating	USA	CA	SF","Wellness	operating	USA	CA	SF","Area	San","Francisco	01-11-2014",,,,,,,,
"/Organization/Ambient-Industries	Ambient","Industries	http://www.ambientindustries.com	iPhone|Location",Based,"Services|Mobile|Software|Startups	operating	GBR	K2	Henley",On,"Thames	Henley","Thames	Henley","Thames	09-07-2008",,,,,,,,,
"/Organization/Ambio-Health	Ambio","Health	http://ambiohealth.com	Health",and,"Wellness	operating	USA	CT	Hartford	Stamford	01-01-2011",,,,,,,,,,,,,
"/Organization/Ambiopharm	AmbioPharm	http://ambiopharm.com	Pharmaceuticals	operating	USA	SC	SC",-,"Other	North","Augusta	",,,,,,,,,,,,,
"/Organization/Ambiq-Micro	Ambiq","Micro	http://www.ambiqmicro.com	Internet",of,"Things|Semiconductors|Wearables	operating	USA	MI	Detroit	Ann","Arbor	01-01-2010",,,,,,,,,,,,
"/Organization/Ambit-Biosciences	Ambit","Biosciences	http://www.ambitbio.com	Biotechnology	acquired	USA	CA	San","Diego	San","Diego	01-01-2000",,,,,,,,,,,,,
"/Organization/Ambition-Inc	""Ambition",,"Inc""	http://ambition.com	Enterprise","Software|SaaS	operating	USA	TN	Chattanooga	Chattanooga	21-02-2013",,,,,,,,,,,,,
"/Organization/Ambitious-Minds	Ambitious","Minds	http://www.ambitiousminds.co.uk	Education	operating	GBR	H8	Liverpool	Liverpool	01-01-2009",,,,,,,,,,,,,,,
"/Organization/Ambow-Education	Ambow","Education	http://www.ambow.com	Customer","Service|EdTech|Education	ipo	CHN	22	Beijing	Beijing	01-01-2000",,,,,,,,,,,,,,
"/Organization/Ambri	""Ambri",,"Inc.""	http://www.ambri.com	Clean","Technology|Energy|Fuels	operating	USA	MA	Boston	Cambridge	01-01-2010",,,,,,,,,,,,,
"/Organization/Ambria-Dermatology	Ambria","Dermatology		Biotechnology	operating	SWE	27	Malmo	Helsingborg	",,,,,,,,,,,,,,,
"/Organization/Ambric	Ambric		Semiconductors	acquired					",,,,,,,,,,,,,,,,
"/Organization/Ambro	Ambronite	http://ambronite.com/	Health","Care|Nutrition|Organic	operating	FIN	13	Helsinki	Espoo	01-04-2013",,,,,,,,,,,,,,,
